System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
freecol,freecol-0.7.2,net/sf/freecol/client/control/ConnectController$1$3,0,1500,,java/lang/Object,1,2,2,2,0,0,1,9,3,29,9,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/ConnectController$1$4,0,1500,,java/lang/Object,1,2,2,2,0,0,1,9,3,29,9,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/ConnectController$1$5,0,1500,,java/lang/Object,1,2,2,2,0,0,1,9,3,29,9,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/ConnectController$1ErrorJob,0,1096,,java/lang/Object,1,3,2,2,0,0,2,6,2,21,10,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameController,0,69509,public final super,java/lang/Object,1,9,0,94,1,4,61,78,558,7825,2226,545,63,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameController$1,0,1753,,java/lang/Thread,0,3,3,2,0,2,3,12,2,37,12,1,3,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameController$1$1,0,895,,java/lang/Object,1,1,1,2,0,0,1,5,2,16,5,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameController$1$2,0,885,,java/lang/Object,1,1,1,2,0,0,1,5,2,12,4,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameController$2,0,2332,,java/lang/Object,1,4,4,4,0,0,1,14,7,66,20,2,3,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameController$3,0,1197,,java/lang/Object,1,1,1,2,0,0,1,7,2,17,5,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameController$4,0,1701,,java/lang/Object,1,3,3,2,0,0,1,10,5,49,15,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler,0,26276,public final super,net/sf/freecol/client/control/InputHandler,0,4,0,25,0,23,25,58,134,2632,605,274,60,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$1,0,1646,,java/lang/Object,1,3,3,2,0,0,1,8,2,35,13,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$2,0,1160,,java/lang/Object,1,2,2,2,0,0,1,7,2,17,7,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$3,0,1654,,java/lang/Object,1,2,2,2,0,0,1,9,2,27,9,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$4,0,1370,,java/lang/Object,1,2,2,2,0,0,1,8,2,22,8,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$5,0,1314,,java/lang/Object,1,4,4,2,0,0,1,9,2,27,13,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$6,0,1269,,java/lang/Object,1,2,2,2,0,0,1,8,5,31,11,1,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$7,0,1059,,java/lang/Object,1,2,2,2,0,0,1,6,2,14,6,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$8,0,3014,,java/lang/Object,1,4,4,2,0,0,1,16,4,89,30,8,2,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$NoResultCanvasSwingTask,0,1040,abstract,net/sf/freecol/client/control/InGameInputHandler$SwingTask,0,1,1,3,0,0,3,6,3,14,5,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$ReconnectSwingTask,0,1067,,net/sf/freecol/client/control/InGameInputHandler$SwingTask,0,1,1,2,0,0,1,6,2,13,4,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$RefreshCanvasSwingTask,0,1261,,net/sf/freecol/client/control/InGameInputHandler$NoResultCanvasSwingTask,0,2,1,3,0,0,1,5,5,27,12,0,2,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$ShowConfirmDialogSwingTask,0,2292,,net/sf/freecol/client/control/InGameInputHandler$SwingTask,0,5,1,4,0,0,1,12,5,66,27,3,3,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$ShowErrorMessageSwingTask,0,1354,,net/sf/freecol/client/control/InGameInputHandler$ShowMessageSwingTask,0,3,1,2,0,0,1,7,2,24,11,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$ShowInformationMessageSwingTask,0,1409,,net/sf/freecol/client/control/InGameInputHandler$ShowMessageSwingTask,0,3,1,2,0,0,1,8,2,24,11,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$ShowMessageSwingTask,0,1103,abstract,net/sf/freecol/client/control/InGameInputHandler$SwingTask,0,1,1,2,0,0,3,5,3,26,7,1,2,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$ShowModelMessageSwingTask,0,1338,,net/sf/freecol/client/control/InGameInputHandler$ShowMessageSwingTask,0,2,1,2,0,0,1,7,2,19,8,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$ShowMonarchPanelSwingTask,0,1812,,net/sf/freecol/client/control/InGameInputHandler$SwingTask,0,3,1,3,0,0,1,12,4,47,16,3,2,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$ShowNegotiationDialogSwingTask,0,2170,,net/sf/freecol/client/control/InGameInputHandler$SwingTask,0,4,1,3,0,0,1,11,4,48,18,2,2,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$ShowSelectFoundingFatherSwingTask,0,1310,,net/sf/freecol/client/control/InGameInputHandler$ShowSelectSwingTask,0,2,1,2,0,0,1,8,2,19,8,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$ShowSelectSwingTask,0,1192,abstract,net/sf/freecol/client/control/InGameInputHandler$SwingTask,0,1,1,2,0,0,1,8,3,28,8,2,2,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$ShowVictoryPanelSwingTask,0,973,,net/sf/freecol/client/control/InGameInputHandler$NoResultCanvasSwingTask,0,1,1,2,0,0,1,4,2,10,5,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$SwingTask,0,3176,abstract static,java/lang/Object,1,4,0,12,0,0,7,14,16,142,31,3,4,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InGameInputHandler$UpdateMenuBarSwingTask,0,962,,net/sf/freecol/client/control/InGameInputHandler$NoResultCanvasSwingTask,0,1,1,2,0,0,1,4,2,10,5,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InputHandler,0,2001,public abstract super,java/lang/Object,1,5,0,7,1,1,3,12,7,28,7,0,2,
freecol,freecol-0.7.2,net/sf/freecol/client/control/InputHandler$1,0,1220,,java/lang/Object,1,1,1,2,0,0,1,6,4,29,7,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/MapEditorController,0,7340,public final super,java/lang/Object,0,6,0,12,1,3,16,32,18,267,80,21,8,
freecol,freecol-0.7.2,net/sf/freecol/client/control/MapEditorController$1,0,1635,,java/lang/Thread,0,3,3,2,0,2,3,11,2,33,11,1,3,
freecol,freecol-0.7.2,net/sf/freecol/client/control/MapEditorController$1$1,0,913,,java/lang/Object,1,1,1,2,0,0,1,5,2,16,5,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/MapEditorController$1$2,0,903,,java/lang/Object,1,1,1,2,0,0,1,5,2,12,4,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/MapEditorController$1ErrorJob,0,1108,,java/lang/Object,1,3,2,2,0,0,1,6,2,21,10,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/MapEditorController$2,0,3129,,java/lang/Object,1,3,3,2,0,5,6,19,2,118,34,10,8,
freecol,freecol-0.7.2,net/sf/freecol/client/control/MapEditorController$2$1,0,1492,,java/lang/Object,1,1,1,2,0,0,1,9,2,29,7,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/MapEditorController$2$2,0,1518,,java/lang/Object,1,2,2,2,0,0,1,9,3,29,9,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/MapEditorController$2$3,0,1518,,java/lang/Object,1,2,2,2,0,0,1,9,3,29,9,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/MapEditorController$2$4,0,1518,,java/lang/Object,1,2,2,2,0,0,1,9,3,29,9,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/MapEditorController$2$5,0,1518,,java/lang/Object,1,2,2,2,0,0,1,9,3,29,9,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/control/PreGameController,0,7789,public final super,java/lang/Object,0,6,0,12,0,0,9,31,17,293,87,14,6,
freecol,freecol-0.7.2,net/sf/freecol/client/control/PreGameInputHandler,0,8196,public final super,net/sf/freecol/client/control/InputHandler,1,4,0,18,0,1,3,28,36,499,136,45,7,
freecol,freecol-0.7.2,net/sf/freecol/client/control/PreGameInputHandler$1,0,1383,,java/lang/Thread,0,1,1,2,0,1,2,8,3,23,5,1,2,
freecol,freecol-0.7.2,net/sf/freecol/client/control/PreGameInputHandler$1$1,0,1140,,java/lang/Object,1,1,1,2,0,0,1,7,2,13,4,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/Canvas,0,48154,public final super,javax/swing/JDesktopPane,0,29,0,112,1,3,185,125,229,3134,1080,223,73,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/Canvas$1,0,996,,java/lang/Thread,0,1,1,2,0,0,1,5,2,13,4,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/Canvas$FrameMotionListener,0,2169,,java/awt/event/MouseAdapter,1,3,1,5,0,0,1,12,13,121,37,3,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/Canvas$ToolBoxFrame,0,524,,javax/swing/JInternalFrame,0,1,1,1,0,0,1,3,1,6,3,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/CanvasKeyListener,0,4646,public final super,java/lang/Object,1,6,0,7,0,0,1,17,20,242,51,3,3,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/CanvasMapEditorMouseListener,0,4779,public final super,java/lang/Object,1,6,0,7,0,0,1,21,18,179,48,8,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/CanvasMapEditorMouseMotionListener,0,4249,public final super,java/lang/Object,1,8,0,6,1,1,3,19,28,221,59,10,2,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/CanvasMapEditorMouseMotionListener$ScrollThread,0,2724,private,java/lang/Thread,0,5,1,7,3,1,2,13,8,65,20,3,2,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/CanvasMapEditorMouseMotionListener$ScrollThread$1,0,3170,,java/lang/Object,1,1,1,2,0,0,1,13,20,244,63,13,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/CanvasMouseListener,0,4979,public final super,java/lang/Object,1,6,0,7,0,0,1,20,23,213,63,9,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/CanvasMouseMotionListener,0,4466,public final super,java/lang/Object,1,10,0,6,1,1,3,19,32,248,73,11,2,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/CanvasMouseMotionListener$ScrollThread,0,2625,private,java/lang/Thread,0,5,1,7,3,1,2,13,8,65,20,3,2,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/CanvasMouseMotionListener$ScrollThread$1,0,3080,,java/lang/Object,1,1,1,2,0,0,1,13,20,244,63,13,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/FAFile,0,5141,public super,java/lang/Object,0,5,0,6,0,4,2,19,25,487,163,66,15,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/FAFile$1,1,221,static synthetic,java/lang/Object,0,0,0,0,0,0,2,1,0,0,0,0,0,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/FAFile$CREatingInputStream,0,695,static private,java/io/InputStream,0,1,0,2,0,0,1,3,3,15,6,1,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/FAFile$FALetter,0,686,static private,java/lang/Object,0,3,0,2,1,0,1,6,2,6,2,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/FAFile$FAName,0,710,static private,java/lang/Object,0,4,0,2,1,0,1,6,2,6,2,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/FreeColMenuBar,0,6497,public abstract super,javax/swing/JMenuBar,0,17,0,10,0,0,4,22,17,303,93,28,7,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/FreeColMenuTest,0,5616,public super,java/lang/Object,2,3,0,10,1,1,1,33,12,260,53,15,16,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/FreeColMenuTest$1,0,591,static,java/lang/Object,1,0,0,2,0,0,1,4,2,5,1,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/FullScreenFrame,0,2363,public final super,javax/swing/JFrame,0,5,0,4,0,0,2,12,4,56,13,0,3,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/GUI,0,44927,public final super,java/lang/Object,0,60,0,78,1,1,66,71,500,6415,2052,299,26,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/GUI$1,0,1327,,java/lang/Object,1,2,2,2,0,0,1,8,5,32,10,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/GUIMessage,0,1333,public final super,java/lang/Object,0,7,0,5,0,0,2,7,5,28,9,0,2,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/ImageLibrary,0,30859,public final super,net/sf/freecol/client/gui/panel/ImageProvider,0,190,0,66,0,0,37,37,211,2595,711,126,49,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/InGameMenuBar,0,6758,public super,net/sf/freecol/client/gui/FreeColMenuBar,0,14,0,10,0,0,3,20,11,560,166,16,7,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/MapEditorMenuBar,0,3459,public super,net/sf/freecol/client/gui/FreeColMenuBar,0,4,0,7,0,0,1,10,8,258,78,4,6,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/MessageLabel,0,743,public final super,javax/swing/JLabel,0,3,0,1,0,0,0,4,1,7,2,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/TerrainCursor,0,3144,public super,java/lang/Object,1,11,0,14,0,0,3,10,19,122,39,5,4,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/TilePopup,0,10100,public final super,javax/swing/JPopupMenu,1,9,0,9,0,0,1,37,51,770,202,44,12,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/ViewMode,0,3060,public super,java/lang/Object,0,6,0,7,0,0,6,11,18,134,42,3,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/WindowedFrame,0,1864,public final super,javax/swing/JFrame,0,5,0,4,0,0,1,10,4,44,9,0,3,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/WindowedFrameListener,0,1472,public final super,java/lang/Object,1,4,0,8,0,0,2,6,8,16,4,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/AboutAction,0,1842,public super,net/sf/freecol/client/gui/action/FreeColAction,0,5,0,4,0,0,1,10,4,37,3,0,2,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/ActionManager,0,7422,public super,net/sf/freecol/common/option/OptionGroup,0,5,0,6,0,0,20,70,10,483,139,4,61,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/AssignTradeRouteAction,0,2358,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,12,10,54,12,3,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/BuildColonyAction,0,2671,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,13,9,75,16,1,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/BuildRoadAction,0,2892,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,14,11,92,20,2,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/ChangeAction,0,3844,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,6,0,0,1,15,26,188,46,12,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/ChangeWindowedModeAction,0,1850,public super,net/sf/freecol/client/gui/action/SelectableAction,0,5,0,5,0,0,1,8,7,37,6,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/ChatAction,0,2200,public super,net/sf/freecol/client/gui/action/FreeColAction,0,5,0,5,0,0,1,12,10,50,9,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/ClearOrdersAction,0,2097,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,11,7,37,6,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/ColopediaBuildingAction,0,1690,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,9,5,22,3,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/ColopediaFatherAction,0,1680,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,9,5,22,3,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/ColopediaGoodsAction,0,1675,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,9,5,22,3,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/ColopediaSkillAction,0,1675,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,9,5,22,3,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/ColopediaTerrainAction,0,1685,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,9,5,22,3,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/ColopediaUnitAction,0,1670,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,9,5,22,3,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/DebugCrossBugAction,0,2235,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,0,12,7,39,7,1,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/DebugShowCoordinatesAction,0,1970,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,0,11,5,29,5,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/DeclareIndependenceAction,0,2058,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,10,8,36,8,1,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/DetermineHighSeasAction,0,7878,public super,net/sf/freecol/client/gui/action/FreeColAction,0,5,0,7,0,4,5,33,15,367,115,38,15,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/DetermineHighSeasAction$1,0,1078,,net/sf/freecol/client/gui/panel/FreeColDialog,0,2,2,2,0,0,1,4,2,13,6,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/DetermineHighSeasAction$2,0,2090,,java/lang/Object,1,5,5,2,0,0,1,12,4,53,20,3,3,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/DetermineHighSeasAction$3,0,1285,,java/lang/Object,1,2,2,2,0,0,1,6,2,14,6,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/DetermineHighSeasAction$Parameters,0,774,private,java/lang/Object,0,3,1,1,0,0,2,4,1,12,7,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/DisbandUnitAction,0,2462,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,12,7,65,13,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/DisplayGridAction,0,2376,public super,net/sf/freecol/client/gui/action/SelectableAction,0,5,0,5,0,0,1,14,5,38,7,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/DisplayTileNamesAction,0,2189,public super,net/sf/freecol/client/gui/action/SelectableAction,0,5,0,5,0,0,1,13,5,32,5,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/DisplayTileOwnersAction,0,2195,public super,net/sf/freecol/client/gui/action/SelectableAction,0,5,0,5,0,0,1,13,5,32,5,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/EndTurnAction,0,1750,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,4,0,0,1,9,4,21,3,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/EuropeAction,0,2009,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,11,8,37,6,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/ExecuteGotoOrdersAction,0,1777,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,4,0,0,1,9,4,21,3,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/FortifyAction,0,2578,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,13,8,77,15,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/FreeColAction,0,9367,public abstract super,javax/swing/AbstractAction,1,10,0,24,0,1,16,37,31,393,109,25,19,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/FreeColAction$InnerMenuKeyListener,0,1634,public,java/lang/Object,1,2,1,4,0,0,1,9,5,42,14,1,2,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/GotoAction,0,2258,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,13,8,42,8,1,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/MapControlsAction,0,3018,public super,net/sf/freecol/client/gui/action/SelectableAction,0,6,0,7,0,0,5,13,18,108,29,0,2,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/MapboardAction,0,2380,public abstract super,net/sf/freecol/client/gui/action/FreeColAction,0,4,0,6,0,0,50,11,11,61,26,0,4,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/MiniMapZoomInAction,0,2883,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,14,8,89,18,2,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/MiniMapZoomOutAction,0,2889,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,14,8,89,18,2,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/NewAction,0,2058,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,12,6,33,5,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/NewEmptyMapAction,0,6102,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,6,0,4,5,31,7,242,69,23,11,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/NewEmptyMapAction$1,0,1022,,net/sf/freecol/client/gui/panel/FreeColDialog,0,2,2,2,0,0,1,4,2,13,6,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/NewEmptyMapAction$2,0,2042,,java/lang/Object,1,5,5,2,0,0,1,12,4,53,20,3,3,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/NewEmptyMapAction$3,0,1225,,java/lang/Object,1,2,2,2,0,0,1,6,2,14,6,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/NewEmptyMapAction$MapSize,0,701,private,java/lang/Object,0,3,1,1,0,0,2,4,1,12,7,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/OpenAction,0,2088,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,5,0,0,1,12,6,33,5,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/PlowAction,0,3705,public super,net/sf/freecol/client/gui/action/MapboardAction,0,6,0,7,0,0,1,15,22,212,51,5,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/PreferencesAction,0,2122,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,6,0,0,1,12,6,30,3,0,1,
freecol,freecol-0.7.2,net/sf/freecol/client/gui/action/QuitAction,0,2234,public super,net/sf/freecol/client/gui/action/MapboardAction,0,5,0,4,0,0,1,11,4,54,11,0,1,
